Episode,Station_Reward,Car_Reward,Station_Reward_Smooth,Car_Reward_Smooth
183,-0.051759992708362824,-0.1434721860445764,-0.07269535951767081,-0.16127840077562483
184,-0.04954729019909287,-0.14333815238967898,-0.07188979496391795,-0.1604890997105295
185,-0.05080985393797447,-0.1451964234888683,-0.07097686987047833,-0.15986888796926857
186,-0.04316168261110429,-0.14152641927061646,-0.06993985430525806,-0.15912568344815392
187,-0.04611077910521441,-0.14031493533975942,-0.06907227117469757,-0.1583787842474754
188,-0.04334604493807108,-0.14108384458298368,-0.06802870571449433,-0.15766903505762095
189,-0.0516343527007473,-0.13970893187557554,-0.06715526902991482,-0.1570457854874052
190,-0.044732769800839976,-0.13744152823270078,-0.06618030057617066,-0.15627946917152913
191,-0.049393579098666915,-0.14106451148226878,-0.06545937388638973,-0.15555744313407818
192,-0.04844228526362908,-0.1375263371909342,-0.06464661575359361,-0.1548300586768765
193,-0.03936101075739164,-0.14064473643219133,-0.06368269112242227,-0.15414809919454872
194,-0.03865979889227401,-0.13415463198727456,-0.06276560618050837,-0.15335893497701447
195,-0.03714439057101969,-0.1307603655544462,-0.06178577533381025,-0.15248175380947102
196,-0.04180716190217404,-0.13575973087671656,-0.060876736781987566,-0.15178442761248814
197,-0.040766602997205345,-0.13432730546788268,-0.05988054044710828,-0.15103128214355535
198,-0.04318840441994378,-0.13271419665241307,-0.0591118317032118,-0.1503542372090104
199,-0.032131403551748705,-0.1309873120022888,-0.05815069722309521,-0.14969628990381123
200,-0.040948821403834997,-0.12742929376712592,-0.05741016659027829,-0.14890252354370187
201,-0.029124473821883063,-0.12969460498365576,-0.05625556033058456,-0.14816312984885394
202,-0.031262865509451426,-0.1286185615472286,-0.055290720283181195,-0.1474531018640647
203,-0.03216349420607867,-0.12966858944237708,-0.0543334213466444,-0.14674619717668794
204,-0.03441523477006005,-0.13130396494599955,-0.053526522986355435,-0.1460221717822683
205,-0.03670555885404321,-0.1284672056401331,-0.052761819536545344,-0.14534417111895634
206,-0.024187003443949008,-0.13000212472016742,-0.05181723686841815,-0.14468417813146592
207,-0.03153102933252796,-0.1244248037569631,-0.05093614444457251,-0.14389242511784966
208,-0.022026294192044493,-0.12761948517636718,-0.04998463835713711,-0.14318682835085952
209,-0.028226418677477216,-0.1253296831657683,-0.04903417665279006,-0.14251302955773268
210,-0.0269867293868906,-0.12524492143064953,-0.04802095272856853,-0.14182999529533252
211,-0.028451716904800518,-0.12451246515507966,-0.047192166684102296,-0.14116784407517366
212,-0.019228103931098778,-0.12288756831367693,-0.04623825087052452,-0.14039641818333734
213,-0.027281551860323494,-0.11858103878838962,-0.045562573988635745,-0.13964357557854734
214,-0.01979607467531734,-0.1250666754803998,-0.044640205989386283,-0.13899930845382394
215,-0.02398583489784753,-0.11951174453963231,-0.043806075883559954,-0.13826544676466365
216,-0.019041456681891854,-0.12193707828499294,-0.042849856155832464,-0.13753988361221559
217,-0.0242369943155961,-0.12045176948062646,-0.04204690616620427,-0.13688680146529464
218,-0.02000615292221282,-0.12451969505968394,-0.041344359244806624,-0.13625501596673623
219,-0.021592113133068653,-0.11990417143828698,-0.04051545228090685,-0.13560520142434349
220,-0.01738558663223641,-0.11661422848770872,-0.03958443587868065,-0.1349134050502495
221,-0.023699433259298047,-0.11616022949062406,-0.03884694157852146,-0.1342688645561807
222,-0.02917280038070144,-0.12005733993321852,-0.03822627537421717,-0.13365570743408
223,-0.023547794934444234,-0.11502690608889801,-0.03759095771728367,-0.1329330877345735
224,-0.02373505721709635,-0.11247380973253092,-0.036861423190894145,-0.13215272185946586
225,-0.021011323954793854,-0.11752523907049495,-0.03604349908697322,-0.1314780935002394
226,-0.016586729359102003,-0.1173194706771177,-0.03531124435955319,-0.13084655056435177
227,-0.008664449640803408,-0.11662998298837748,-0.0343228768615907,-0.13028908083528373
228,-0.019612417892802377,-0.11069594754553147,-0.033630546883186646,-0.12958316235889533
229,-0.003410415875138087,-0.11136394279314485,-0.03261337081731578,-0.12890101965328282
230,-0.004864712450627975,-0.11083249731991271,-0.0317004202096357,-0.12826796353609365
231,-0.017130109429870737,-0.11259410879213103,-0.031074635753072885,-0.1275719016741847
232,-0.007702241129002247,-0.11170452212117457,-0.030194367970635506,-0.12688390438058492
233,-0.011542211541331853,-0.11287521600987112,-0.02939001234729489,-0.1262719649798908
234,-0.008339933475471063,-0.10911635336568389,-0.02856586521282245,-0.1255875289994109
235,-0.006935949579018619,-0.10901307577821451,-0.027688387125643334,-0.12486386204519782
236,-0.004948937207169812,-0.1121523739273419,-0.026924132217564643,-0.12427638113833232
237,0.0031382436763281313,-0.11327190241413317,-0.025939151761933798,-0.1237355204798198
